ProteinDisplayName,StructureSegmentationFileId,StructureSegmentationAlgorithmVersion,WorkflowId,NucleusSegmentationFilename,NucMembSegmentationAlgorithm,StructureContourFilename,CellIndex,NucleusSegmentationFileId,Gene,MembraneContourFilename,WellId,NucleusContourFileId,StructureShortName,NucMembSegmentationAlgorithmVersion,WellName,MembraneContourFileId,Workflow,ColonyPosition,MembraneSegmentationFilename,CellId,ChannelIndexStructure,Passage,NucleusContourReadPath,InstrumentId,Protein,PixelScaleZ,Objective,StructureSegmentationAlgorithm,PixelScaleX,PixelScaleY,CellLine,NucleusContourFilename,MembraneSegmentationReadPath,Row,CellPopulationId,StructureId,MembraneSegmentationFileId,MembraneContourReadPath,StructureSegmentationReadPath,NucleusSegmentationReadPath,CellLineId,StructureContourReadPath,ChannelIndexDNA,SourceFilename,FOVId,StructureContourFileId,RunId,Structure,Clone,Col,StructureDisplayName,DataSetId,SourceFileId,StructureSegmentationFilename,ChannelIndexMembrane,ChannelIndexBrightfield,PlateId,StructEducationName,SourceReadPath,StructureId/Name,CellLineId/Name,ProteinId/Name
Alpha-actinin-1,fa501199dab84d7b8097906e3d6b1018,58.0,5,3500001858_100X_20180326_1-Scene-10-P10-E06.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001858_100X_20180326_1-Scene-10-P10-E06_struct_segmentation_contour_xy.tiff,8,6aa78041d9c54d69a7c41bcafe67b328,ACTN1,3500001858_100X_20180326_1-Scene-10-P10-E06.czi_cellSegImageScaleContourXY.tiff,114774,f8db2d962d8146a895a6ee9c62facbd1,Actin filaments,1.3.1,E6,462d0c8774a54e57a3bdda6c5348a8a0,Pipeline 4.2,,3500001858_100X_20180326_1-Scene-10-P10-E06.czi_cellWholeIndexImageScale.tiff,89007,3,35,/allen/programs/allencell/data/proj0/bd1/fac/c62/ee9/5a6/a89/146/2d8/d96/db2/f8/3500001858_100X_20180326_1-Scene-10-P10-E06.czi_nucSegImageScaleContourXY.tiff,6,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,3500001858_100X_20180326_1-Scene-10-P10-E06.czi_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/005/d7d/ef2/1f7/7c1/fda/b48/f24/a11/805/28/3500001858_100X_20180326_1-Scene-10-P10-E06.czi_cellWholeIndexImageScale.tiff,4,5423,7,28805a11f24b48fda7c11f7ef2d7d005,/allen/programs/allencell/data/proj0/8a0/48a/c53/da6/3bd/57a/54e/74a/c87/2d0/46/3500001858_100X_20180326_1-Scene-10-P10-E06.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/646/0bd/83b/7f5/864/03b/946/bd2/d4f/ff8/bf/3500001858_100X_20180326_1-Scene-10-P10-E06_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/328/67b/afe/1bc/7c4/69a/54d/d9c/041/a78/6a/3500001858_100X_20180326_1-Scene-10-P10-E06.czi_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/45f/830/850/5ab/8a1/33a/d49/7b3/84c/243/7b/3500001858_100X_20180326_1-Scene-10-P10-E06_struct_segmentation_contour_xy.tiff,5,3500001858_100X_20180326_1-Scene-10-P10-E06.ome.tiff,11111,a68278f52b4f4729a0cc8777783ab0a9,,Actin filaments,79,5,Actin filaments,5,c2088ed586984a58b2606377d9535be6,3500001858_100X_20180326_1-Scene-10-P10-E06_struct_segmentation.tiff,1,6,3500001858,,/allen/programs/allencell/data/proj0/be6/535/7d9/637/260/58b/84a/869/ed5/088/c2/3500001858_100X_20180326_1-Scene-10-P10-E06.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Alpha-actinin-1,382f996307da41628a936dbf3a96104b,58.0,5,9999999185_100X_20180316_2-Scene-10-P20-E06.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,9999999185_100X_20180316_2-Scene-10-P20-E06_struct_segmentation_contour_xy.tiff,2,eadfea2a66ca4cd6ae155cbe202f54dd,ACTN1,9999999185_100X_20180316_2-Scene-10-P20-E06.czi_cellSegImageScaleContourXY.tiff,137572,4998204ca5f14c3eb72c55ae2d09268c,Actin filaments,1.3.1,E6,3e7c48491ba6429393da08193b61212a,Pipeline 4.2,,9999999185_100X_20180316_2-Scene-10-P20-E06.czi_cellWholeIndexImageScale.tiff,93333,3,33,/allen/programs/allencell/data/proj0/68c/092/e2d/55a/72c/3eb/14c/a5f/04c/982/49/9999999185_100X_20180316_2-Scene-10-P20-E06.czi_nucSegImageScaleContourXY.tiff,4,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,9999999185_100X_20180316_2-Scene-10-P20-E06.czi_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/f3f/a3b/808/5e8/4e9/a59/d49/927/86b/87e/ba/9999999185_100X_20180316_2-Scene-10-P20-E06.czi_cellWholeIndexImageScale.tiff,4,5416,7,ba87e86b927d49a594e95e8808a3bf3f,/allen/programs/allencell/data/proj0/12a/612/93b/081/3da/939/642/1ba/849/7c4/3e/9999999185_100X_20180316_2-Scene-10-P20-E06.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/656/787/d55/b55/020/74a/149/155/1e8/9d3/1d/9999999185_100X_20180316_2-Scene-10-P20-E06_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/4dd/2f5/e20/5cb/e15/d6a/a4c/66c/a2a/dfe/ea/9999999185_100X_20180316_2-Scene-10-P20-E06.czi_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/e83/38f/8a4/32b/8ef/a6a/d4c/82e/a73/a34/63/9999999185_100X_20180316_2-Scene-10-P20-E06_struct_segmentation_contour_xy.tiff,5,9999999185_100X_20180316_2-Scene-10-P20-E06.ome.tiff,14637,63a34a7382ed4ca6a8ef32b8a438fe83,,Actin filaments,79,5,Actin filaments,5,6a91932ea1914164b494a5cf96a932b3,9999999185_100X_20180316_2-Scene-10-P20-E06_struct_segmentation.tiff,1,6,9999999185,,/allen/programs/allencell/data/proj0/2b3/a93/f96/a5c/494/64b/141/a19/32e/919/6a/9999999185_100X_20180316_2-Scene-10-P20-E06.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Alpha-actinin-1,73ea64686f514c1d853848ea35ec5acc,58.0,5,3500001839_100X_20180320_1-Scene-01-P1-E08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001839_100X_20180320_1-Scene-01-P1-E08_struct_segmentation_contour_xy.tiff,1,cb5de8e8a526469a8f94939f8d7b3b75,ACTN1,3500001839_100X_20180320_1-Scene-01-P1-E08.czi_cellSegImageScaleContourXY.tiff,113432,b29df08dfbbb458497e8dd210610fc49,Actin filaments,1.3.1,E8,85a83516c3e3417ab3d138ed9335bf23,Pipeline 4.2,,3500001839_100X_20180320_1-Scene-01-P1-E08.czi_cellWholeIndexImageScale.tiff,86923,3,33,/allen/programs/allencell/data/proj0/c49/10f/106/dd2/7e8/849/b45/fbb/08d/9df/b2/3500001839_100X_20180320_1-Scene-01-P1-E08.czi_nucSegImageScaleContourXY.tiff,4,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,3500001839_100X_20180320_1-Scene-01-P1-E08.czi_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/888/626/2d8/ada/609/9c8/c44/681/bd9/b43/78/3500001839_100X_20180320_1-Scene-01-P1-E08.czi_cellWholeIndexImageScale.tiff,4,5416,7,78b43bd9681c449c8609ada2d8626888,/allen/programs/allencell/data/proj0/f23/35b/d93/38e/3d1/7ab/341/c3e/516/a83/85/3500001839_100X_20180320_1-Scene-01-P1-E08.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/acc/ec5/a35/48e/538/1d8/14c/6f5/468/ea6/73/3500001839_100X_20180320_1-Scene-01-P1-E08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/b75/7b3/f8d/939/f94/9a8/646/a52/8e8/5de/cb/3500001839_100X_20180320_1-Scene-01-P1-E08.czi_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/cf0/cd8/17f/ebe/084/b39/c46/293/661/c4d/91/3500001839_100X_20180320_1-Scene-01-P1-E08_struct_segmentation_contour_xy.tiff,5,3500001839_100X_20180320_1-Scene-01-P1-E08.ome.tiff,11863,e2bf97e8bc2242d49c150ad273612c6f,,Actin filaments,79,7,Actin filaments,5,8a1112fc9b8741408cb86ae1329abae2,3500001839_100X_20180320_1-Scene-01-P1-E08_struct_segmentation.tiff,1,6,3500001839,,/allen/programs/allencell/data/proj0/ae2/9ab/132/6ae/cb8/408/741/9b8/2fc/111/8a/3500001839_100X_20180320_1-Scene-01-P1-E08.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Alpha-actinin-1,bbfe0083a52f4eb594bf09595e920407,58.0,5,9999999184_100X_20180316_2-Scene-02-P29-E08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,9999999184_100X_20180316_2-Scene-02-P29-E08_struct_segmentation_contour_xy.tiff,3,aaf1fe47f27e41aba6ac3768421c69e6,ACTN1,9999999184_100X_20180316_2-Scene-02-P29-E08.czi_cellSegImageScaleContourXY.tiff,137670,b237d180ca904489b8710afc2af39d47,Actin filaments,1.3.1,E8,4bc5aaaee878477c8a55d21308d4714a,Pipeline 4.2,,9999999184_100X_20180316_2-Scene-02-P29-E08.czi_cellWholeIndexImageScale.tiff,92718,3,33,/allen/programs/allencell/data/proj0/d47/f39/c2a/0af/871/89b/044/ca9/180/37d/b2/9999999184_100X_20180316_2-Scene-02-P29-E08.czi_nucSegImageScaleContourXY.tiff,4,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,9999999184_100X_20180316_2-Scene-02-P29-E08.czi_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/af5/675/fdb/1d4/055/eb9/b46/08a/5d6/9a4/bc/9999999184_100X_20180316_2-Scene-02-P29-E08.czi_cellWholeIndexImageScale.tiff,4,5416,7,bc9a45d608ab46eb90551d4fdb675af5,/allen/programs/allencell/data/proj0/14a/d47/308/d21/a55/7c8/847/e87/aae/c5a/4b/9999999184_100X_20180316_2-Scene-02-P29-E08.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/64d/06a/e31/fa1/630/62a/34b/abd/db3/689/65/9999999184_100X_20180316_2-Scene-02-P29-E08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/9e6/1c6/842/376/6ac/aba/e41/f27/e47/f1f/aa/9999999184_100X_20180316_2-Scene-02-P29-E08.czi_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/e7d/e7b/b35/e54/42a/279/84f/c62/b9c/58d/30/9999999184_100X_20180316_2-Scene-02-P29-E08_struct_contour.tiff,5,9999999184_100X_20180316_2-Scene-02-P29-E08.ome.tiff,14613,8630a00585a74e8c92d6ac735d737066,,Actin filaments,79,7,Actin filaments,5,f9225560a82e4d6a93ffcc78bf305c7f,9999999184_100X_20180316_2-Scene-02-P29-E08_struct_segmentation.tiff,1,6,9999999184,,/allen/programs/allencell/data/proj0/c7f/305/8bf/cc7/3ff/6a9/e4d/a82/560/225/f9/9999999184_100X_20180316_2-Scene-02-P29-E08.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Alpha-actinin-1,5e4e45b5b4004d969fbaae44cf6a1cbf,58.0,5,3500001850_100X_20180323_2-Scene-09-P40-F05_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation with mitosis correction,3500001850_100X_20180323_2-Scene-09-P40-F05_struct_segmentation_contour_xy.tiff,17,d1bb4d9f5ab44558bc9d33fcfefc7434,ACTN1,3500001850_100X_20180323_2-Scene-09-P40-F05.czi_cellSegImageScaleContourXY.tiff,114209,36081bc0494348dbac8d903e963721a3,Actin filaments,1.4.0,F5,f4d4783437724ed48e85b4f912446c13,Pipeline 4.2,,3500001850_100X_20180323_2-Scene-09-P40-F05.czi_cellWholeIndexImageScale.tiff,151381,3,34,/allen/programs/allencell/data/proj0/61d/d3e/a12/9df/916/739/242/90f/fa7/6a3/0e/3500001850_100X_20180323_2-Scene-09-P40-F05.czi_nucSegImageScaleContourXY.tiff,6,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,3500001850_100X_20180323_2-Scene-09-P40-F05_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/df4/a04/775/ac7/592/01b/a45/075/4c8/a6a/5e/3500001850_100X_20180323_2-Scene-09-P40-F05.czi_cellWholeIndexImageScale.tiff,5,5419,7,ffc6c272830a4f7dbda73c0e6816c5b1,/allen/programs/allencell/data/proj0/c13/446/912/b4f/e85/d48/24e/377/834/d47/f4/3500001850_100X_20180323_2-Scene-09-P40-F05.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/cbf/6a1/4cf/ae4/fba/969/04d/b40/5b5/4e4/5e/3500001850_100X_20180323_2-Scene-09-P40-F05_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/f7a/4c0/96c/c7e/fa7/499/144/706/a77/fbc/38/3500001850_100X_20180323_2-Scene-09-P40-F05_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/875/4d3/c02/a11/47f/ac8/941/38b/359/6d1/44/3500001850_100X_20180323_2-Scene-09-P40-F05_struct_contour.tiff,5,3500001850_100X_20180323_2-Scene-09-P40-F05.ome.tiff,10993,710ad0edd07540dc82f21f8ad866e0a0,,Actin filaments,79,4,Actin filaments,5,abb6b27b98cd41ff89523aefded4137e,3500001850_100X_20180323_2-Scene-09-P40-F05_struct_segmentation.tiff,1,6,3500001850,,/allen/programs/allencell/data/proj0/37e/d41/fde/3ae/952/ff8/d41/98c/27b/b6b/ab/3500001850_100X_20180323_2-Scene-09-P40-F05.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Alpha-actinin-1,c48ee4c656a548d099730c818c1ec589,58.0,5,9999999184_100X_20180316_1-Scene-01-P6-E04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,9999999184_100X_20180316_1-Scene-01-P6-E04_struct_contour.tiff,3,121774a183814b99953df64199d15320,ACTN1,9999999184_100X_20180316_1-Scene-01-P6-E04.czi_cellSegImageScaleContourXY.tiff,137666,109c796781e241148a516c948128cb07,Actin filaments,1.3.1,E4,db9587f5ba414a91890aa62cc4852a8f,Pipeline 4.2,,9999999184_100X_20180316_1-Scene-01-P6-E04.czi_cellWholeIndexImageScale.tiff,92784,3,33,/allen/programs/allencell/data/proj0/b07/28c/481/6c9/a51/148/241/81e/967/9c7/10/9999999184_100X_20180316_1-Scene-01-P6-E04.czi_nucSegImageScaleContourXY.tiff,4,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,9999999184_100X_20180316_1-Scene-01-P6-E04.czi_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/018/308/3b6/929/107/4f8/d41/732/7d3/c8b/55/9999999184_100X_20180316_1-Scene-01-P6-E04.czi_cellWholeIndexImageScale.tiff,4,5416,7,55c8b7d3732d414f81079293b6308018,/allen/programs/allencell/data/proj0/a8f/852/cc4/a62/90a/918/14a/ba4/7f5/958/db/9999999184_100X_20180316_1-Scene-01-P6-E04.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/589/1ec/18c/0c8/973/d09/548/56a/4c6/8ee/c4/9999999184_100X_20180316_1-Scene-01-P6-E04_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/320/d15/199/f64/53d/999/14b/838/4a1/177/12/9999999184_100X_20180316_1-Scene-01-P6-E04.czi_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/4a2/2a3/8e3/7c5/e60/cc9/54d/32b/f5f/2bb/e4/9999999184_100X_20180316_1-Scene-01-P6-E04_struct_contour.tiff,5,9999999184_100X_20180316_1-Scene-01-P6-E04.ome.tiff,14562,e42bbf5f32b54dcc9e607c58e32a34a2,,Actin filaments,79,3,Actin filaments,5,0e2116005c3c4ba1a88c717615041a20,9999999184_100X_20180316_1-Scene-01-P6-E04_struct_segmentation.tiff,1,6,9999999184,,/allen/programs/allencell/data/proj0/a20/041/615/717/88c/a1a/c4b/5c3/600/211/0e/9999999184_100X_20180316_1-Scene-01-P6-E04.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Alpha-actinin-1,72e766319d5f40368546613506f47683,58.0,5,3500001888_100X_20180402_c-Scene-18-P54-F07.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001888_100X_20180402_c-Scene-18-P54-F07_struct_segmentation_contour_xy.tiff,4,d039df7a540c44a9be43f2ba44ef5e53,ACTN1,3500001888_100X_20180402_c-Scene-18-P54-F07.czi_cellSegImageScaleContourXY.tiff,115555,ea54f8c796334e31afe15617b9271605,Actin filaments,1.3.1,F7,2e55bb9b56844a5d84c4c46ce45a8dbd,Pipeline 4.2,,3500001888_100X_20180402_c-Scene-18-P54-F07.czi_cellWholeIndexImageScale.tiff,110523,3,37,/allen/programs/allencell/data/proj0/605/271/7b9/561/fe1/31a/34e/963/8c7/54f/ea/3500001888_100X_20180402_c-Scene-18-P54-F07.czi_nucSegImageScaleContourXY.tiff,4,Alpha-actinin-1,0.29,100.0,Python ACTN1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-7,3500001888_100X_20180402_c-Scene-18-P54-F07.czi_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/995/2fe/ba3/856/dd9/d88/f40/cfc/d42/6c2/bf/3500001888_100X_20180402_c-Scene-18-P54-F07.czi_cellWholeIndexImageScale.tiff,5,5429,7,bf6c2d42cfcf40d88dd9856ba32fe995,/allen/programs/allencell/data/proj0/dbd/5a8/ce4/c46/4c4/5d8/44a/568/b9b/55b/2e/3500001888_100X_20180402_c-Scene-18-P54-F07.czi_cellSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/b18/e25/320/194/f44/1e8/b4f/448/822/92c/02/3500001888_100X_20180402_c-Scene-18-P54-F07_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/e53/ef5/a44/f2b/e43/a9b/c44/540/f7a/39d/d0/3500001888_100X_20180402_c-Scene-18-P54-F07.czi_nucWholeIndexImageScale.tiff,11,/allen/programs/allencell/data/proj0/5b1/c11/75d/1cf/5b5/7b9/74b/6e5/a07/87f/63/3500001888_100X_20180402_c-Scene-18-P54-F07_struct_contour.tiff,5,3500001888_100X_20180402_c-Scene-18-P54-F07.ome.tiff,15902,efac3047275e4dadb390ed1b3e82b1c2,,Actin filaments,79,6,Actin filaments,5,7257feb8f2984aacb9540be7a3f1f09b,3500001888_100X_20180402_c-Scene-18-P54-F07_struct_segmentation.tiff,1,6,3500001888,,/allen/programs/allencell/data/proj0/09b/f1f/7a3/0be/954/acb/84a/f29/eb8/57f/72/3500001888_100X_20180402_c-Scene-18-P54-F07.ome.tiff,Actin filaments,AICS-7,Alpha-actinin-1
Sec61 beta,edf3875d60934340a5d20e3c204b40b3,53.0,1,3500001179_100X_20170811_1r-Scene-5-P14-E07.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001179_100X_20170811_1r-Scene-5-P14-E07_structImageScaleContourXY.tiff,3,b55035b087c44e4382957fcc4d5f3d58,SEC61B,3500001179_100X_20170811_1r-Scene-5-P14-E07_cellImageScaleContourXY.tiff,42199,1eaba7fdc6404b9b84d47264237efb3e,Endoplasmic reticulum,1.3.0,E7,3a34152973824d99ac88f87765fc8109,Pipeline 4,ridge,3500001179_100X_20170811_1r-Scene-5-P14-E07.czi_cellWholeIndexImageScale.tiff,30905,3,28,/allen/programs/allencell/data/proj0/b3e/7ef/423/726/4d4/9b8/04b/c64/7fd/aba/1e/3500001179_100X_20170811_1r-Scene-5-P14-E07_nucImageScaleContourXY.tiff,6,Sec61 beta,0.29,100.0,Python SEC61B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-10,3500001179_100X_20170811_1r-Scene-5-P14-E07_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/c50/c2c/3f4/cf7/e95/33b/a43/dc8/9ed/daa/38/3500001179_100X_20170811_1r-Scene-5-P14-E07.czi_cellWholeIndexImageScale.tiff,4,5271,2,38daa9eddc8a4333be95cf73f4c2cc50,/allen/programs/allencell/data/proj0/109/fc8/765/f87/c88/99a/24d/738/529/341/3a/3500001179_100X_20170811_1r-Scene-5-P14-E07_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/976/71b/f68/e0d/e70/4ba/d4b/21e/bbd/bf7/95/3500001179_100X_20170811_1r-Scene-5-P14-E07_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/d58/5f3/c4d/7fc/295/438/44e/87c/5b0/503/b5/3500001179_100X_20170811_1r-Scene-5-P14-E07.czi_nucWholeIndexImageScale.tiff,14,/allen/programs/allencell/data/proj0/fed/cef/d6c/bea/e94/439/547/5c6/b90/558/5a/3500001179_100X_20170811_1r-Scene-5-P14-E07_structImageScaleContourXY.tiff,5,3500001179_100X_20170811_1r-Scene-5-P14-E07.ome.tiff,5048,95d8344bbae24b06877e1d40b8a2a684,,Endoplasmic reticulum,55,6,Endoplasmic reticulum,14,8e82080d144e40bbb7e44f8181242661,3500001179_100X_20170811_1r-Scene-5-P14-E07_struct_segmentation.tiff,1,6,3500001179,,/allen/programs/allencell/data/proj0/661/242/181/4f8/7e4/bbb/e40/144/80d/820/8e/3500001179_100X_20170811_1r-Scene-5-P14-E07.ome.tiff,Endoplasmic reticulum,AICS-10,Sec61 beta
Sec61 beta,a4b8485001c245499de830dd7484a58a,53.0,1,3500001131_100X_20170728_1-Scene-33-P38-F05.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001131_100X_20170728_1-Scene-33-P38-F05_structImageScaleContourXY.tiff,5,90507b812c884e5caa9b627db783cd76,SEC61B,3500001131_100X_20170728_1-Scene-33-P38-F05_cellImageScaleContourXY.tiff,40481,c1768cee82384410820f90c6470cae24,Endoplasmic reticulum,1.3.0,F5,92cf251e09484ec489af4ec8eae54544,Pipeline 4,center,3500001131_100X_20170728_1-Scene-33-P38-F05.czi_cellWholeIndexImageScale.tiff,33507,3,24,/allen/programs/allencell/data/proj0/e24/0ca/647/90c/20f/108/844/823/cee/768/c1/3500001131_100X_20170728_1-Scene-33-P38-F05_nucImageScaleContourXY.tiff,6,Sec61 beta,0.29,100.0,Python SEC61B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-10,3500001131_100X_20170728_1-Scene-33-P38-F05_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/6f5/82a/054/1fa/45b/599/941/b40/35f/885/5d/3500001131_100X_20170728_1-Scene-33-P38-F05.czi_cellWholeIndexImageScale.tiff,5,4941,2,5d88535fb4094159945b1fa05482a6f5,/allen/programs/allencell/data/proj0/544/e54/8ea/4ec/9af/c48/84e/094/51e/cf2/92/3500001131_100X_20170728_1-Scene-33-P38-F05_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/58a/84a/d74/30d/de8/499/245/01c/850/b84/a4/3500001131_100X_20170728_1-Scene-33-P38-F05_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/d76/83c/db7/627/a9b/5ca/84e/2c8/b81/507/90/3500001131_100X_20170728_1-Scene-33-P38-F05.czi_nucWholeIndexImageScale.tiff,14,/allen/programs/allencell/data/proj0/9c8/d28/a14/66a/797/b89/d44/8f3/14e/092/41/3500001131_100X_20170728_1-Scene-33-P38-F05_structImageScaleContourXY.tiff,5,3500001131_100X_20170728_1-Scene-33-P38-F05.ome.tiff,4627,df1c9a924f89453aaf5ea50b76f2d71a,,Endoplasmic reticulum,55,4,Endoplasmic reticulum,14,6ecaa52b2a7b4c1daaeb1cbd4ff9cd23,3500001131_100X_20170728_1-Scene-33-P38-F05_struct_segmentation.tiff,1,6,3500001131,,/allen/programs/allencell/data/proj0/d23/f9c/d4f/1cb/aeb/1da/b4c/2a7/52b/caa/6e/3500001131_100X_20170728_1-Scene-33-P38-F05.ome.tiff,Endoplasmic reticulum,AICS-10,Sec61 beta
Sec61 beta,e1a8ebd14da543f6a643140bfd12802f,53.0,1,3500001153_100X_20170804_2-Scene-02-P32-F08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001153_100X_20170804_2-Scene-02-P32-F08_structImageScaleContourXY.tiff,6,f5e930f1b01f4488990458aa96570d09,SEC61B,3500001153_100X_20170804_2-Scene-02-P32-F08_cellImageScaleContourXY.tiff,41060,cf5f1a9e259b448e9c67e2b4223d26f3,Endoplasmic reticulum,1.3.0,F8,fc8970f94daa4d7d974fcd691fd8e9a8,Pipeline 4,center,3500001153_100X_20170804_2-Scene-02-P32-F08.czi_cellWholeIndexImageScale.tiff,33949,3,26,/allen/programs/allencell/data/proj0/6f3/3d2/422/e2b/c67/8e9/b44/259/a9e/5f1/cf/3500001153_100X_20170804_2-Scene-02-P32-F08_nucImageScaleContourXY.tiff,6,Sec61 beta,0.29,100.0,Python SEC61B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-10,3500001153_100X_20170804_2-Scene-02-P32-F08_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/0ac/9f8/713/3f8/378/b7b/44a/ac9/fa8/78e/45/3500001153_100X_20170804_2-Scene-02-P32-F08.czi_cellWholeIndexImageScale.tiff,5,5266,2,4578efa8ac944ab7b3783f87139f80ac,/allen/programs/allencell/data/proj0/9a8/d8e/91f/cd6/74f/7d9/a4d/4da/0f9/897/fc/3500001153_100X_20170804_2-Scene-02-P32-F08_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/794/354/ec2/8ef/aca/5cb/c45/c8d/4b4/0c4/27/3500001153_100X_20170804_2-Scene-02-P32-F08_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/d09/570/a96/58a/904/889/f44/b01/0f1/e93/f5/3500001153_100X_20170804_2-Scene-02-P32-F08.czi_nucWholeIndexImageScale.tiff,14,/allen/programs/allencell/data/proj0/ed2/ba9/583/66e/cd6/1b8/340/683/423/73a/56/3500001153_100X_20170804_2-Scene-02-P32-F08_struct_contour.tiff,5,3500001153_100X_20170804_2-Scene-02-P32-F08.ome.tiff,4859,aba076e19e9e416f8ccda99cd523fe67,,Endoplasmic reticulum,55,7,Endoplasmic reticulum,14,40229f70209842488e46b4bc665aae19,3500001153_100X_20170804_2-Scene-02-P32-F08_struct_segmentation.tiff,1,6,3500001153,,/allen/programs/allencell/data/proj0/e19/5aa/c66/b4b/e46/488/842/209/f70/229/40/3500001153_100X_20170804_2-Scene-02-P32-F08.ome.tiff,Endoplasmic reticulum,AICS-10,Sec61 beta
